x,z,level,in_memory,status,full_status,accessible_ready,ticking_ready,entity_ticking_ready,ticket,spawning,block_entity_count,ticking_ticket,ticking_level,block_ticks,fluid_ticks
-14,-15,29,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-14, -15])] at 5",true,0,no_ticket,24,0,0
-24,-4,29,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-24, -4])] at 5",true,0,no_ticket,23,0,0
-24,-3,29,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-24, -3])] at 5",false,0,no_ticket,23,0,0
-13,-15,29,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-13, -15])] at 5",false,0,no_ticket,24,0,0
-12,-15,29,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-12, -15])] at 5",false,0,no_ticket,24,0,0
-24,-2,29,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-24, -2])] at 5",false,0,no_ticket,23,0,0
-24,-1,29,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-24, -1])] at 5",false,0,no_ticket,24,0,3
-23,-1,29,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-23, -1])] at 5",false,0,no_ticket,24,0,0
-22,-1,29,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-22, -1])] at 5",false,0,no_ticket,24,0,0
-21,-1,29,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-21, -1])] at 5",true,0,no_ticket,24,0,0
-20,-1,29,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-20, -1])] at 5",true,0,no_ticket,24,0,2
-19,-1,29,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-19, -1])] at 5",true,0,no_ticket,24,0,2
-18,-1,29,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-18, -1])] at 5",true,0,no_ticket,24,0,0
-17,-1,29,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-17, -1])] at 5",true,0,no_ticket,24,0,0
-16,-1,29,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-16, -1])] at 5",true,0,no_ticket,24,0,0
-15,-1,29,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-15, -1])] at 5",true,0,no_ticket,24,0,0
-14,-1,29,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-14, -1])] at 5",true,0,no_ticket,24,0,0
-13,-1,29,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-13, -1])] at 5",false,0,no_ticket,24,0,0
-12,-1,29,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-12, -1])] at 5",false,0,no_ticket,24,0,0
-11,-15,29,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-11, -15])] at 5",false,0,no_ticket,24,0,0
-11,-1,29,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-11, -1])] at 5",false,0,no_ticket,24,0,0
-10,-15,29,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-10, -15])] at 5",false,0,no_ticket,25,0,0
-10,-14,29,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-10, -14])] at 5",false,0,no_ticket,25,0,0
-10,-13,29,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-10, -13])] at 5",false,0,no_ticket,25,0,0
-10,-12,29,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-10, -12])] at 5",false,0,no_ticket,25,0,0
-10,-11,29,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-10, -11])] at 5",false,0,no_ticket,25,0,0
-10,-10,29,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-10, -10])] at 5",true,0,no_ticket,25,0,0
-10,-9,29,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-10, -9])] at 5",true,0,no_ticket,25,0,0
-10,-8,29,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-10, -8])] at 5",true,0,no_ticket,25,0,0
-10,-7,29,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-10, -7])] at 5",true,0,no_ticket,25,0,0
-10,-6,29,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-10, -6])] at 5",true,0,no_ticket,25,0,0
-10,-5,29,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-10, -5])] at 5",false,0,no_ticket,25,0,0
-10,-4,29,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-10, -4])] at 5",false,0,no_ticket,25,0,0
-10,-3,29,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-10, -3])] at 5",false,0,no_ticket,25,0,0
-10,-2,29,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-10, -2])] at 5",false,0,no_ticket,25,0,0
-10,-1,29,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-10, -1])] at 5",false,0,no_ticket,25,0,0
-25,-16,30,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-25, -16])] at 5",false,0,no_ticket,25,0,0
-25,-15,30,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-25, -15])] at 5",false,0,no_ticket,24,0,0
-25,-14,30,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-25, -14])] at 5",false,0,no_ticket,24,0,0
-24,-16,30,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-24, -16])] at 5",false,0,no_ticket,25,0,0
-23,-16,30,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-23, -16])] at 5",false,0,no_ticket,25,0,0
-25,-13,30,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-25, -13])] at 5",false,0,no_ticket,24,0,0
-25,-12,30,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-25, -12])] at 5",false,0,no_ticket,24,0,0
-22,-16,30,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-22, -16])] at 5",false,0,no_ticket,25,0,0
-21,-16,30,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-21, -16])] at 5",false,1,no_ticket,25,0,3
-25,-11,30,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-25, -11])] at 5",false,0,no_ticket,24,0,0
-25,-10,30,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-25, -10])] at 5",true,0,no_ticket,24,0,0
-20,-16,30,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-20, -16])] at 5",false,0,no_ticket,25,0,0
-19,-16,30,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-19, -16])] at 5",false,0,no_ticket,25,0,0
-25,-9,30,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-25, -9])] at 5",true,0,no_ticket,24,0,0
-25,-8,30,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-25, -8])] at 5",true,0,no_ticket,24,0,0
-18,-16,30,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-18, -16])] at 5",false,0,no_ticket,25,0,0
-17,-16,30,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-17, -16])] at 5",false,0,no_ticket,25,0,0
-25,-7,30,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-25, -7])] at 5",true,0,no_ticket,24,0,0
-25,-6,30,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-25, -6])] at 5",true,0,no_ticket,24,0,0
-16,-16,30,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-16, -16])] at 5",false,0,no_ticket,25,0,0
-15,-16,30,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-15, -16])] at 5",false,0,no_ticket,25,0,0
-25,-5,30,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-25, -5])] at 5",false,0,no_ticket,24,0,0
-25,-4,30,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-25, -4])] at 5",false,0,no_ticket,24,0,0
-14,-16,30,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-14, -16])] at 5",false,0,no_ticket,25,0,0
-13,-16,30,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-13, -16])] at 5",false,0,no_ticket,25,0,0
-25,-3,30,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-25, -3])] at 5",false,0,no_ticket,24,0,0
-25,-2,30,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-25, -2])] at 5",false,0,no_ticket,24,0,0
-12,-16,30,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-12, -16])] at 5",false,0,no_ticket,25,0,0
-11,-16,30,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-11, -16])] at 5",false,0,no_ticket,25,0,0
-25,-1,30,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-25, -1])] at 5",false,0,no_ticket,24,0,6
-25,0,30,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-25, 0])] at 5",false,0,no_ticket,25,0,0
-24,0,30,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-24, 0])] at 5",false,0,no_ticket,25,0,0
-23,0,30,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-23, 0])] at 5",false,0,no_ticket,25,0,0
-22,0,30,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-22, 0])] at 5",false,0,no_ticket,25,0,0
-21,0,30,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-21, 0])] at 5",false,0,no_ticket,25,0,0
-20,0,30,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-20, 0])] at 5",false,0,no_ticket,25,0,0
-19,0,30,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-19, 0])] at 5",false,0,no_ticket,25,0,0
-18,0,30,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-18, 0])] at 5",false,0,no_ticket,25,0,0
-17,0,30,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-17, 0])] at 5",false,0,no_ticket,25,0,0
-16,0,30,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-16, 0])] at 5",false,0,no_ticket,25,0,0
-15,0,30,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-15, 0])] at 5",false,0,no_ticket,25,0,0
-14,0,30,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-14, 0])] at 5",false,0,no_ticket,25,0,0
-13,0,30,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-13, 0])] at 5",false,0,no_ticket,25,0,0
-12,0,30,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-12, 0])] at 5",false,0,no_ticket,25,0,0
-11,0,30,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-11, 0])] at 5",false,0,no_ticket,25,0,0
-10,-16,30,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-10, -16])] at 5",false,0,no_ticket,25,0,0
-10,0,30,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-10, 0])] at 5",false,0,no_ticket,25,0,6
-9,-16,30,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-9, -16])] at 5",false,0,no_ticket,26,0,0
-9,-15,30,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-9, -15])] at 5",false,0,no_ticket,26,0,0
-9,-14,30,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-9, -14])] at 5",false,0,no_ticket,26,0,0
-9,-13,30,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-9, -13])] at 5",false,0,no_ticket,26,0,0
-9,-12,30,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-9, -12])] at 5",false,0,no_ticket,26,0,0
-9,-11,30,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-9, -11])] at 5",false,0,no_ticket,26,0,0
-9,-10,30,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-9, -10])] at 5",false,0,no_ticket,26,0,0
-9,-9,30,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-9, -9])] at 5",false,0,no_ticket,26,0,0
-9,-8,30,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-9, -8])] at 5",false,0,no_ticket,26,0,0
-9,-7,30,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-9, -7])] at 5",false,0,no_ticket,26,0,0
-9,-6,30,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-9, -6])] at 5",false,0,no_ticket,26,0,0
-9,-5,30,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-9, -5])] at 5",false,0,no_ticket,26,0,0
-9,-4,30,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-9, -4])] at 5",false,0,no_ticket,26,0,0
-9,-3,30,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-9, -3])] at 5",false,0,no_ticket,26,0,0
-9,-2,30,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-9, -2])] at 5",false,0,no_ticket,26,0,0
-9,-1,30,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-9, -1])] at 5",false,0,no_ticket,26,0,0
-9,0,30,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-9, 0])] at 5",false,0,no_ticket,26,0,1
-26,-17,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-26, -17])] at 5",false,0,no_ticket,26,0,0
-26,-16,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-26, -16])] at 5",false,0,no_ticket,25,0,0
-26,-15,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-26, -15])] at 5",false,0,no_ticket,25,0,0
-25,-17,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-25, -17])] at 5",false,0,no_ticket,26,0,0
-24,-17,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-24, -17])] at 5",false,1,no_ticket,26,0,0
-26,-14,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-26, -14])] at 5",false,0,no_ticket,25,0,0
-26,-13,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-26, -13])] at 5",false,0,no_ticket,25,0,0
-23,-17,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-23, -17])] at 5",false,0,no_ticket,26,0,0
-22,-17,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-22, -17])] at 5",false,0,no_ticket,26,0,0
-26,-12,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-26, -12])] at 5",false,0,no_ticket,25,0,0
-26,-11,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-26, -11])] at 5",false,0,no_ticket,25,0,0
-21,-17,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-21, -17])] at 5",false,0,no_ticket,26,0,1
-20,-17,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-20, -17])] at 5",false,0,no_ticket,26,0,0
-26,-10,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-26, -10])] at 5",false,0,no_ticket,25,0,2
-26,-9,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-26, -9])] at 5",false,0,no_ticket,25,0,0
-19,-17,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-19, -17])] at 5",false,0,no_ticket,26,0,0
-18,-17,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-18, -17])] at 5",false,0,no_ticket,26,0,0
-26,-8,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-26, -8])] at 5",false,0,no_ticket,25,0,0
-26,-7,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-26, -7])] at 5",false,0,no_ticket,25,0,0
-17,-17,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-17, -17])] at 5",false,0,no_ticket,26,0,0
-16,-17,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-16, -17])] at 5",false,0,no_ticket,26,0,0
-26,-6,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-26, -6])] at 5",false,0,no_ticket,25,0,0
-26,-5,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-26, -5])] at 5",false,0,no_ticket,25,0,0
-15,-17,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-15, -17])] at 5",false,0,no_ticket,26,0,0
-14,-17,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-14, -17])] at 5",false,0,no_ticket,26,0,0
-26,-4,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-26, -4])] at 5",false,0,no_ticket,25,0,0
-26,-3,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-26, -3])] at 5",false,2,no_ticket,25,0,0
-13,-17,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-13, -17])] at 5",false,0,no_ticket,26,0,0
-12,-17,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-12, -17])] at 5",false,3,no_ticket,26,0,0
-26,-2,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-26, -2])] at 5",false,0,no_ticket,25,0,0
-26,-1,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-26, -1])] at 5",false,0,no_ticket,25,0,0
-11,-17,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-11, -17])] at 5",false,0,no_ticket,26,0,0
-10,-17,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-10, -17])] at 5",false,0,no_ticket,26,0,0
-26,0,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-26, 0])] at 5",false,1,no_ticket,25,0,0
-26,1,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-26, 1])] at 5",false,0,no_ticket,26,0,0
-25,1,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-25, 1])] at 5",false,0,no_ticket,26,0,0
-24,1,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-24, 1])] at 5",false,0,no_ticket,26,0,0
-23,1,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-23, 1])] at 5",false,0,no_ticket,26,0,0
-22,1,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-22, 1])] at 5",false,0,no_ticket,26,0,0
-21,1,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-21, 1])] at 5",false,0,no_ticket,26,0,0
-20,1,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-20, 1])] at 5",false,0,no_ticket,26,0,0
-19,1,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-19, 1])] at 5",false,0,no_ticket,26,0,0
-18,1,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-18, 1])] at 5",false,0,no_ticket,26,0,0
-17,1,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-17, 1])] at 5",false,0,no_ticket,26,0,0
-16,1,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-16, 1])] at 5",false,0,no_ticket,26,0,0
-15,1,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-15, 1])] at 5",false,0,no_ticket,26,0,0
-14,1,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-14, 1])] at 5",false,0,no_ticket,26,0,0
-13,1,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-13, 1])] at 5",false,0,no_ticket,26,0,0
-12,1,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-12, 1])] at 5",false,0,no_ticket,26,0,0
-11,1,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-11, 1])] at 5",false,0,no_ticket,26,0,0
-10,1,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-10, 1])] at 5",false,0,no_ticket,26,0,0
-9,-17,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-9, -17])] at 5",false,0,no_ticket,26,0,0
-9,1,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-9, 1])] at 5",false,0,no_ticket,26,0,4
-8,-17,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-8, -17])] at 5",false,3,no_ticket,27,0,0
-8,-16,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-8, -16])] at 5",false,0,no_ticket,27,0,0
-8,-15,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-8, -15])] at 5",false,0,no_ticket,27,0,0
-8,-14,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-8, -14])] at 5",false,0,no_ticket,27,0,0
-8,-13,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-8, -13])] at 5",false,0,no_ticket,27,0,0
-8,-12,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-8, -12])] at 5",false,0,no_ticket,27,0,0
-8,-11,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-8, -11])] at 5",false,0,no_ticket,27,0,0
-8,-10,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-8, -10])] at 5",false,0,no_ticket,27,0,0
-8,-9,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-8, -9])] at 5",false,0,no_ticket,27,0,0
-8,-8,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-8, -8])] at 5",false,0,no_ticket,27,0,0
-8,-7,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-8, -7])] at 5",false,0,no_ticket,27,0,0
-8,-6,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-8, -6])] at 5",false,0,no_ticket,27,0,0
-8,-5,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-8, -5])] at 5",false,0,no_ticket,27,0,0
-8,-4,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-8, -4])] at 5",false,0,no_ticket,27,0,0
-8,-3,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-8, -3])] at 5",false,0,no_ticket,27,0,0
-8,-2,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-8, -2])] at 5",false,0,no_ticket,27,0,0
-8,-1,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-8, -1])] at 5",false,0,no_ticket,27,0,0
-8,0,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-8, 0])] at 5",false,0,no_ticket,27,0,0
-8,1,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-8, 1])] at 5",false,0,no_ticket,27,0,9
-27,-18,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-27, -18])] at 122",false,0,no_ticket,27,0,6
-27,-17,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-27, -17])] at 112",false,0,no_ticket,26,0,0
-27,-16,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-27, -16])] at 113",false,1,no_ticket,26,0,0
-26,-18,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([-26, -18])] at 123",false,0,no_ticket,27,0,0
